,budget,animation,drama,history,horror,dansk,language,steven_spielberg_,martin_scorsese_,tim_burtonofi,crew_count,keyword_count,budget_cast_ratio,budget_runtime_ratio,cast_count,149Pictures,BazmarkFilms,BlueSkyStudios,BookshopProductions,DreamWorksAnimation,EdkoFilms,EuropaCorp,GreatAmericanFilmsLimitedPartnership,HomeBoxOffice(HBO),IngeniousFilmPartners,Kennedy/MarshallCompanyThe,LauraZiskinProductions,LeStudioCanal+,Lucasfilm,MarvelStudios,PixarAnimationStudios,TigProductions,WaltDisneyPictures,WildHogsProductions,WingNutFilms,Uruguay,Aug,Fri,revenue
937,23422505.1,0,1,0,0,0,0,0,0,0,16,8,1537724.278,135931.4279,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000000
938,23425671.16,0,1,0,0,0,0,0,0,0,10,1,546928.6587,246117.8964,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37884
939,1500000,0,1,0,0,0,0,0,0,0,13,12,136363.6364,16666.66667,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938
940,558000,0,1,0,0,0,0,0,0,0,11,4,34875,6269.662921,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227000
941,8.00E+06,0,1,0,0,0,0,0,0,0,30,5,275862.069,71428.57143,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18948425
942,1.80E+08,0,0,0,0,0,0,0,0,0,14,16,2195121.951,1855670.103,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,758539785
943,2.00E+06,0,1,0,0,0,0,0,0,0,27,23,166666.6667,23529.41176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4635300
944,23428837.65,1,0,0,0,0,0,0,0,0,17,4,6154998.393,328266.581,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28023563
945,1.60E+07,0,1,0,0,0,0,0,0,0,13,25,1230769.231,133333.3333,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11301649
946,3.50E+07,0,1,0,0,0,0,0,0,0,2,2,2916666.667,307017.5439,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43650785
947,1.00E+08,0,0,0,0,0,0,0,0,0,30,7,2173913.043,970873.7864,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278731369
948,23432004.56,0,1,0,0,0,0,0,0,0,12,12,12314100.12,276721.351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124693
949,4.40E+07,0,0,0,0,0,0,0,0,0,26,29,2315789.474,458333.3333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300400432
950,1.30E+07,0,0,0,0,0,0,0,0,0,13,4,722222.2222,130000,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475466
951,4.00E+07,0,0,0,0,0,0,0,0,0,5,3,5.00E+06,333333.3333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8251071
952,25530000,0,0,0,0,0,0,0,0,0,2,5,3647142.857,268736.8421,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20080020
953,23435171.9,0,0,0,0,0,0,0,0,0,10,12,4106068.273,264907.6305,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000
954,1.70E+07,0,0,0,0,0,0,0,0,0,3,3,346938.7755,153153.1532,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73244881
955,23438339.67,0,1,0,0,0,0,0,0,0,20,7,3080577.722,205371.8481,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982505
956,1.30E+07,0,1,0,0,0,0,0,0,0,3,2,1625000,136842.1053,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1832541
957,23441507.87,0,0,0,0,0,0,0,0,0,17,13,2241166.968,276998.1646,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1301696
958,2600000,0,0,0,1,0,0,0,0,0,21,10,72222.22222,25242.71845,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1479042
959,5.00E+07,0,1,0,0,0,0,0,0,0,41,10,1785714.286,423728.8136,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142851197
960,23444676.5,0,0,0,0,0,0,0,0,0,19,8,1761503.876,232651.4553,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65088797
961,23447845.56,0,0,0,0,0,0,0,0,0,4,1,913676.8375,214515.4314,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83027924
962,2.50E+08,0,0,0,0,0,0,0,0,0,27,11,5102040.816,1633986.928,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933959197
963,1.90E+07,0,0,0,0,0,0,0,0,0,20,37,593750,161016.9492,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141407024
964,1.10E+07,0,0,0,0,0,0,0,0,0,14,12,785714.2857,108910.8911,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807535
965,8.00E+05,0,1,1,0,0,0,0,0,0,30,13,1.00E+05,6611.570248,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921548
966,2.50E+07,0,0,0,0,0,0,0,0,0,8,5,1666666.667,268817.2043,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36400360
967,23451015.04,0,1,0,0,0,0,0,0,0,69,4,1072934.683,207373.9303,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30229977
968,3.00E+06,0,1,0,0,0,0,0,0,0,12,19,214285.7143,28301.88679,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15119639
969,6.00E+07,0,0,0,0,0,0,0,0,0,19,7,2727272.727,659340.6593,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163403799
970,8.00E+07,0,0,0,0,0,0,0,0,0,111,15,3636363.636,776699.0291,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,274470394
971,4200000,0,0,0,0,0,0,0,0,0,7,12,7.00E+05,28767.12329,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000000
972,1.30E+07,0,0,0,1,0,0,0,0,0,50,19,565217.3913,116071.4286,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318000141
973,8500000,0,1,1,0,0,0,0,0,0,15,13,163461.5385,61594.2029,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70600000
974,1.10E+07,0,1,0,0,0,0,0,0,0,22,18,255813.9535,103773.5849,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78874843
975,1.70E+07,0,0,0,0,0,0,0,0,0,19,9,1416666.667,177083.3333,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33000000
976,2.00E+07,1,0,0,0,0,0,0,0,0,4,13,1666666.667,227272.7273,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39300000
977,8.00E+07,0,1,0,0,0,0,0,0,0,34,8,6153846.154,634920.6349,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39459427
978,1.10E+07,0,0,0,0,0,0,0,0,0,6,12,846153.8462,102119.1943,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12935800
979,6.00E+07,0,1,1,0,0,0,0,0,0,14,16,1875000,405405.4054,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66976317
980,23454184.95,0,1,0,0,0,0,0,0,0,1,10,6171430.884,249350.7428,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2189047
981,8.00E+07,0,0,0,1,0,0,0,0,0,108,30,3809523.81,707964.6018,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91188905
982,1.00E+06,0,1,0,0,0,0,0,0,0,7,15,66666.66667,10638.29787,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744858
983,6700000,0,0,0,0,0,0,0,0,0,5,5,558333.3333,69791.66667,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12118661
984,2.60E+07,0,1,0,1,0,0,0,0,0,24,9,1368421.053,226086.9565,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61489265
985,3.50E+07,0,0,0,0,0,0,0,0,0,32,4,1129032.258,296610.1695,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46216641
986,23457355.3,0,0,0,0,0,0,0,0,0,11,12,3527707.444,259936.338,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58840
987,1.90E+07,0,1,0,0,0,0,0,0,0,3,5,1583333.333,162393.1624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19738015
988,23460526.07,0,1,0,0,0,0,0,0,0,54,12,1646812.228,252063.0962,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23570541
989,3.10E+07,0,1,0,0,0,0,0,0,0,48,21,720930.2326,197452.2293,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134095253
990,2.00E+07,0,0,0,0,0,0,0,0,0,4,12,4.00E+06,238095.2381,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1675706
991,23463697.26,0,0,0,0,0,0,0,0,0,12,10,4118402.915,233117.1461,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13885802
992,23466868.89,0,1,0,0,0,0,0,0,0,17,9,4943730.859,257485.9822,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49667
993,609000,0,0,0,0,0,0,0,0,0,20,14,76125,6029.70297,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3202000
994,2.20E+07,0,0,0,0,0,0,0,0,0,34,10,1692307.692,191304.3478,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28744356
995,23470040.95,0,0,0,0,0,0,0,0,0,33,7,1902068.757,222764.8094,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65595485
996,6.00E+06,0,1,0,1,0,0,0,0,0,11,10,750000,42553.19149,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530216
997,1.50E+07,0,1,0,1,0,0,0,0,0,27,7,306122.449,125000,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77000000
998,1200000,0,0,0,1,0,0,0,0,0,67,12,70588.23529,11650.48544,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103911669
999,6.00E+07,0,0,0,0,0,0,0,0,0,32,5,1153846.154,652173.913,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164433867
1000,23473213.43,0,1,0,0,0,0,0,0,0,17,13,1124324.37,215088.1404,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17808
1001,6788000,0,0,0,0,0,0,0,0,0,11,4,969714.2857,65902.91262,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13878334
1002,10500000,0,1,0,0,1,0,0,0,0,16,7,223404.2553,105000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42070000
1003,2.00E+07,0,1,0,0,0,0,0,0,0,16,9,1428571.429,188679.2453,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21284514
1004,23476386.35,0,1,0,0,0,0,0,0,0,28,10,1237169.059,207927.573,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841260
1005,1.00E+06,0,1,0,0,0,0,0,0,0,8,12,111111.1111,9615.384615,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235151
1006,7.30E+07,0,1,0,0,0,0,0,0,0,120,3,3476190.476,618644.0678,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151493655
1007,2.00E+06,0,0,0,0,0,0,0,0,0,10,1,222222.2222,22222.22222,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1008,23479559.69,0,0,0,0,0,0,0,0,0,8,12,24751628.98,412527.1497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
1009,3.00E+06,0,0,0,1,0,0,0,0,0,6,6,250000,34883.72093,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19472057
1010,2.50E+07,0,1,1,0,0,0,0,0,0,57,8,595238.0952,192307.6923,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56505065
1011,3.50E+07,0,0,0,0,0,0,0,0,0,22,4,1029411.765,280000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140795793
1012,23482733.46,0,0,0,0,0,0,0,0,0,9,16,825329.3175,215303.3002,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41410568
1013,1.70E+07,0,0,0,0,0,0,0,0,0,29,29,136000,151785.7143,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115350426
1014,1.20E+07,0,1,0,0,0,0,0,0,0,17,7,5.00E+05,105263.1579,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22750363
1015,23485907.66,0,1,0,0,0,0,0,0,0,46,8,2251648.438,235886.9792,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,957240
1016,9200000,0,1,0,0,0,0,0,0,0,8,12,766666.6667,58598.72611,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000
1017,4.00E+07,0,1,0,0,0,0,0,0,0,30,17,2.00E+06,404040.404,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114830111
1018,2.70E+07,0,0,0,1,0,0,0,0,0,63,24,710526.3158,247706.422,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29000000
1019,3.00E+07,0,0,0,0,0,0,0,0,0,42,23,882352.9412,254237.2881,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47042000
1020,1.00E+07,0,0,0,0,0,0,0,0,0,3,1,1428571.429,108695.6522,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6272403
1021,23489082.29,0,0,0,0,0,0,0,0,0,10,7,4129398.144,619409.7216,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87600000
1022,7.50E+07,0,0,0,0,0,0,0,0,0,18,24,4411764.706,657894.7368,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000000
1023,23492257.35,1,0,0,0,0,0,0,0,0,11,12,2478464.766,349079.5445,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44057737
1024,23495432.83,0,1,0,0,0,0,0,0,0,22,16,1377383.845,247929.0921,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19910002
1025,4.00E+06,0,0,0,0,0,0,0,0,0,38,33,210526.3158,42553.19149,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20045115
1026,23498608.75,0,0,0,0,0,0,0,0,0,71,4,1033382.23,272540.3683,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4187
1027,3.20E+07,0,1,0,0,0,0,0,0,0,14,5,2133333.333,288288.2883,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27635305
1028,23501785.1,0,1,0,0,0,0,0,0,0,5,9,1305760.03,240868.355,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6472990
1029,137731,0,0,0,0,0,0,0,0,0,9,5,13773.1,1659.409639,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778391
1030,5.30E+07,0,1,0,0,0,0,0,0,0,32,28,2944444.444,456896.5517,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157387195
1031,1800000,0,1,0,0,0,0,0,0,0,17,37,120000,19354.83871,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21107746
1032,2.00E+06,1,1,0,0,0,0,0,0,0,11,9,5.00E+05,22222.22222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11125849
1033,5.00E+06,0,1,0,0,0,0,0,0,0,12,21,250000,47169.81132,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40266982
1034,23504961.87,0,0,0,0,0,0,0,0,0,10,37,3102213.798,269757.7216,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29235353
1035,23508139.08,0,1,0,0,0,0,0,0,0,31,21,1079390.563,179898.4272,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38901218
1036,1.50E+07,0,1,0,0,0,0,0,0,0,6,6,230769.2308,130434.7826,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30127963
1037,280379,0,0,0,1,0,0,0,0,0,14,10,20027.07143,3115.322222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364937
1038,3.00E+07,0,1,0,0,0,0,0,0,0,12,7,1200000,326086.9565,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35078241
1039,1.35E+08,0,0,0,0,0,0,0,0,0,14,10,5400000,1205357.143,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245623848
1040,23511316.71,0,0,0,0,0,0,0,0,0,3,6,6208564.57,253410.7988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45250
1041,4.00E+07,0,1,0,0,0,0,0,0,0,45,12,4.00E+06,307692.3077,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5446000
1042,5.60E+07,0,1,0,0,0,0,0,0,0,14,14,736842.1053,589473.6842,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,113006880
1043,1.00E+08,0,0,0,0,0,0,0,0,0,125,7,2631578.947,763358.7786,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,347451894
1044,23514494.78,0,1,0,0,0,0,0,0,0,3,1,1656169.091,279129.6221,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331000
1045,2.00E+06,0,1,1,0,0,0,0,0,0,11,5,111111.1111,16260.1626,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38135878
1046,1.40E+07,0,1,0,1,0,0,0,0,0,7,15,1.00E+06,117647.0588,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320145693
1047,23517673.27,0,0,0,1,0,0,0,0,0,24,23,2070901.434,267213.0883,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1519796
1048,1.50E+07,0,1,1,0,0,0,0,0,0,58,9,625000,135135.1351,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76286096
1049,5.00E+06,0,0,0,0,0,0,0,0,0,8,4,238095.2381,51546.39175,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26888376
1050,6.00E+07,0,1,0,0,0,0,0,0,0,35,7,1276595.745,461538.4615,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218340595
1051,6.80E+07,0,0,0,0,0,0,0,0,0,13,34,2615384.615,561983.4711,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29762011
1052,23520852.19,0,1,0,0,0,0,0,0,0,16,8,3107387.602,241350.4934,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17487531
1053,5.00E+07,0,1,0,0,0,0,0,0,0,8,6,3333333.333,438596.4912,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10541523
1054,23524031.55,0,0,0,0,0,0,0,0,0,10,3,1462787.481,292557.4963,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928391
1055,1.70E+07,0,1,0,0,0,0,0,0,0,43,29,1.00E+06,173469.3878,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14899417
1056,23527211.33,0,1,0,0,0,0,0,0,0,5,12,6218919.079,279501.9811,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525
1057,2500000,0,1,0,0,0,0,0,0,0,5,10,833333.3333,27777.77778,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107559
1058,5.50E+07,0,0,0,0,0,0,0,0,0,10,15,3235294.118,585106.383,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187361754
1059,23530391.54,0,1,0,0,0,0,0,0,0,11,8,1081911.661,243960.4726,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108462
1060,4.00E+07,0,0,0,0,0,0,0,0,0,18,49,816326.5306,307692.3077,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191185897
1061,2.30E+07,0,1,1,0,0,0,0,0,0,35,34,821428.5714,141104.2945,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43984230
1062,23533572.18,0,0,0,0,0,0,0,0,0,12,14,1037177.619,267658.7405,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8692426
1063,1200000,0,0,0,0,0,0,0,0,0,5,10,2.00E+05,14117.64706,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1404
1064,1.80E+08,0,0,0,0,0,0,0,0,0,29,24,7500000,1258741.259,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748806957
1065,23536753.26,0,1,0,0,0,0,0,0,0,12,12,778142.5089,228445.5072,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199436
1066,8.50E+07,0,0,0,0,0,0,0,0,0,45,12,3400000,696721.3115,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311312624
1067,1.20E+07,0,0,0,0,0,0,0,0,0,18,8,480000,142857.1429,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9584131
1068,6500000,0,0,0,0,0,0,0,0,0,16,14,209677.4194,57017.54386,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51079064
1069,23539934.76,0,1,0,0,0,0,0,0,0,1,12,6227215.117,224404.1484,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9518342
1070,2900000,0,1,0,0,0,0,0,0,0,43,16,152631.5789,25663.71681,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5596708
1071,2.00E+07,0,1,0,0,0,0,0,0,0,2,9,1250000,185185.1852,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6819587
1072,23543116.69,0,0,0,0,0,0,0,0,0,8,8,1916704.879,220505.871,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42776760
1073,4500000,0,1,0,0,0,0,0,0,0,25,9,166666.6667,44117.64706,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7390108
1074,4500000,0,1,0,0,0,0,0,0,0,3,6,5.00E+05,47368.42105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123820
1075,23546299.05,0,0,0,0,0,0,0,0,0,5,15,4985093.829,228674.0288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000000
1076,8.00E+05,0,0,0,1,0,0,0,0,0,28,4,80000,8791.208791,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984662
1077,23549481.84,0,1,0,0,0,0,0,0,0,4,14,1662251.842,254426.3024,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
1078,2.00E+07,0,0,0,0,0,0,0,0,0,15,7,1052631.579,208333.3333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22471595
1079,23552665.07,0,0,0,1,0,0,0,0,0,12,11,1558880.556,262548.3041,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14347000
1080,7.00E+06,0,1,0,0,0,0,0,0,0,34,15,583333.3333,73684.21053,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6860853
1081,2.50E+07,1,0,0,0,0,0,0,0,0,18,14,1086956.522,301204.8193,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80936232
